                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 1.9413,                 2.0863,                 2.1591,                0.46218,                0.14286,                0.12551,                0.04504,                 3.2168,                 14.063,                 3.1528,              0.0006437,              0.0006437,              0.0006437
                    139,                 1.9173,                 2.0106,                 2.1731,                0.46218,                0.14286,                0.12551,                0.04504,                 3.2168,                 14.063,                 3.1528,              0.0006338,              0.0006338,              0.0006338
                    140,                 1.8974,                 1.9859,                 2.3465,                0.59518,                0.07143,                0.07501,                0.03328,                 3.3368,                 15.958,                 3.2646,              0.0006239,              0.0006239,              0.0006239
                    141,                 1.9202,                 1.9165,                 2.2207,                0.59518,                0.07143,                0.07501,                0.03328,                 3.3368,                 15.958,                 3.2646,               0.000614,               0.000614,               0.000614
                    142,                 1.6395,                 2.0087,                 1.9734,                 0.1061,                0.07143,                0.04461,                0.02354,                 3.2636,                 11.975,                 3.2692,              0.0006041,              0.0006041,              0.0006041
                    143,                 1.8045,                 1.7697,                 2.1241,                 0.1061,                0.07143,                0.04461,                0.02354,                 3.2636,                 11.975,                 3.2692,              0.0005942,              0.0005942,              0.0005942
                    144,                 1.6576,                 1.9907,                 2.0671,                0.56209,                0.10714,                0.10276,                0.03535,                 3.0018,                 13.401,                  3.171,              0.0005843,              0.0005843,              0.0005843
                    145,                 1.8373,                 2.1506,                 2.2861,                0.56209,                0.10714,                0.10276,                0.03535,                 3.0018,                 13.401,                  3.171,              0.0005744,              0.0005744,              0.0005744
                    146,                 1.8806,                 1.9321,                 2.1312,                 0.6985,                0.10714,                 0.0993,                0.03204,                 3.0338,                 9.0983,                 3.1307,              0.0005645,              0.0005645,              0.0005645
                    147,                   1.38,                 1.8633,                 1.6206,                 0.6985,                0.10714,                 0.0993,                0.03204,                 3.0338,                 9.0983,                 3.1307,              0.0005546,              0.0005546,              0.0005546
